sim_time,callsign,x_nm,y_nm,altitude,heading,airspeed,target_altitude,target_heading,target_airspeed,loc,gs,on_ground,star,target_wpt,terminal,cmd_raw,cmd_abort,cmd_heading,cmd_altitude_ft,cmd_speed,cmd_waypoint,cmd_holding_wpt,cmd_holding_turn,cmd_landing_runway,cmd_expedite_alt,cmd_expedite_speed
570.0,LH634,14.9693,-0.825812,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
571.0,UA584,-1.185538,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
571.0,LH634,14.926584,-0.801149,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
572.0,UA584,-1.141984,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
572.0,LH634,14.883868,-0.776487,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
573.0,UA584,-1.09843,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
573.0,LH634,14.841152,-0.751825,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
574.0,UA584,-1.054876,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
574.0,LH634,14.798435,-0.727163,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
575.0,UA584,-1.011322,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
575.0,LH634,14.755719,-0.702501,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
576.0,UA584,-0.967768,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
576.0,LH634,14.713003,-0.677838,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
577.0,UA584,-0.924214,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
577.0,LH634,14.670287,-0.653176,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
